datetime,SDNN,RMSSD,NN50,PNN50,HRmax - HRmin,VLF Power,LF Power,HF Power,LFPeak/HFPeak,LF/HF,SDANN 24h,ASDNN 24h,Prediction
2020-02-19 02:08:26,37.85487989859369,30.996362323198532,26,7.027027027027027,6.0,241.60549664544848,138.44701788491255,350.51292663481706,0.1553030303030303,0.39498405726175684,110.05578978901703,70.20791353729017,[124.23593]
2020-02-19 02:13:26,52.12811530356961,39.32061280598118,49,15.170278637770899,10.780000000000001,681.9617413135231,539.1462491145753,504.34585597800816,0.15648854961832062,1.0690010490303,110.25335694089921,70.09359238113427,[99.12002]
2020-02-19 02:18:26,55.602850678736054,42.79278413944917,65,19.756838905775076,5.279999999999994,1017.4233225540597,1178.9636813928241,575.7454663321139,0.15891472868217055,2.047716830327152,109.52079090655869,69.73158948166318,[80.58935]
2020-02-19 02:23:26,42.545526669438885,42.22932120584382,51,16.08832807570978,2.6200000000000045,461.5434002383016,300.4696262144912,476.54441948677925,0.15185185185185185,0.6305175633744403,109.42802124853681,69.54828230647072,[116.88761]
2020-02-19 02:28:26,41.003272569086754,46.49156751418779,68,21.72523961661342,1.8699999999999974,197.72321031395103,438.78201752580185,670.8612706440969,0.28185328185328185,0.6540577563890747,110.07285781266575,69.69452576983723,[121.48603]
2020-02-19 02:33:26,59.660236846135376,53.764053921592186,96,30.86816720257235,5.770000000000003,796.9944949178101,580.6421454917745,877.3163792757789,0.16334661354581673,0.6618389434049917,110.20906303031713,69.89968828576146,[110.34244]
2020-02-19 02:38:26,53.06926101689777,53.07213253651915,91,29.64169381107492,2.520000000000003,633.955017881645,490.249447670451,760.9919649934641,0.2375,0.6442242102709476,110.49019669575402,70.02166096694756,[112.066795]
2020-02-19 02:43:26,60.49732152505048,62.67003266595912,115,36.392405063291136,5.320000000000007,783.7092122194483,352.61785685197697,1253.0518203102883,0.1774891774891775,0.28140724201227335,110.8738322575514,70.20026609791904,[120.6347]
2020-02-19 02:48:26,67.33892355463236,63.47196413536265,96,36.22641509433962,9.699999999999996,659.3182944605452,586.4264500369828,1235.7051862794237,0.1722689075630252,0.4745682518357394,110.77149480259978,70.3554977687048,[113.567154]
2020-02-19 02:53:26,50.55080124130696,51.237865321637585,105,32.407407407407405,8.190000000000005,117.66299696299218,180.95608064554827,632.6851142694998,0.2823529411764706,0.2860128625824882,110.6535977641617,70.2748402286578,[129.16486]
2020-02-19 02:58:26,44.381600069220745,43.415860871522405,74,22.699386503067483,3.3900000000000006,896.3667170734179,296.11050156189106,451.08741832696137,0.15018315018315018,0.6564370663676137,110.34522130090515,69.91641615029178,[127.35554]
2020-02-19 03:03:27,47.810679294661234,54.07955448768244,105,32.8125,3.9000000000000057,492.0879512959627,324.5325467977467,676.6988295218614,0.15073529411764705,0.47958195380218605,110.31352009491515,69.95001348018643,[123.39275]
2020-02-19 03:08:26,40.8154799842229,50.47585008624421,97,28.613569321533923,3.5900000000000034,168.04661703912132,189.94864228134915,586.6784465058463,0.15018315018315018,0.32376959374023345,110.58535789439559,69.69816277592484,[128.32516]
2020-02-19 03:13:26,70.45119311040656,49.52780905112825,77,27.500000000000004,9.800000000000011,589.3121502646823,255.98028481087556,542.1004772190989,0.15073529411764705,0.47220081067631464,110.96029349267121,69.49626551433306,[123.793976]
2020-02-19 03:18:26,54.35433212629234,58.0688160076919,121,36.890243902439025,9.200000000000003,439.34323192032696,560.026245123162,784.794653436813,0.16532258064516128,0.7135958975646258,109.97669000659413,69.50271511252272,[117.51316]
2020-02-19 03:23:26,46.1854423584934,53.97616912256463,116,35.58282208588957,3.6599999999999966,228.6282500966056,209.65927050506073,837.8612515267569,0.16141732283464566,0.2502314913394289,109.78683038141777,69.23199987881767,[122.42819]
2020-02-19 03:28:27,48.721599686444236,59.80267120060411,122,38.977635782747605,1.7299999999999969,385.36398234250566,339.2678199784991,976.130963371651,0.16666666666666666,0.3475638338595829,109.72033940356897,69.03873289808186,[120.51535]
2020-02-19 03:33:26,52.74858145093686,61.0722611431173,125,40.45307443365696,2.730000000000004,534.4095674522135,334.62367884993887,1029.065321219328,0.1935483870967742,0.3251724375022637,109.09108173226636,68.7305625962575,[122.24207]
